time,trade_pr,trade_vol,d_vol,amt,b1pr,b1vol,b2pr,b2vol,b3pr,b3vol,b4pr,b4vol,b5pr,b5vol,s1pr,s1vol,s2pr,s2vol,s3pr,s3vol,s4pr,s4vol,s5pr,s5vol,bs
2017-1-19 14:03:12,11.10,10,112230,11096,11.10,84,11.09,873,11.08,1247,11.07,748,11.06,1650,11.11,616,11.12,1122,11.13,411,11.14,285,11.15,295,-1
2017-1-19 14:03:18,11.10,143,112373,158728,11.09,1458,11.08,1247,11.07,748,11.06,1650,11.05,1523,11.10,99,11.11,616,11.12,1122,11.13,411,11.14,285,-1
2017-1-19 14:03:21,11.09,32,112405,35496,11.09,1427,11.08,1247,11.07,757,11.06,1650,11.05,1523,11.10,123,11.11,616,11.12,1122,11.13,411,11.14,285,-1
2017-1-19 14:03:24,11.09,10,112415,11088,11.09,1328,11.08,1247,11.07,797,11.06,1654,11.05,1523,11.10,123,11.11,616,11.12,1122,11.13,411,11.14,285,-1
2017-1-19 14:03:27,11.09,56,112471,62104,11.09,1272,11.08,1247,11.07,797,11.06,1654,11.05,1523,11.10,123,11.11,520,11.12,1122,11.13,411,11.14,285,-1
2017-1-19 14:03:30,11.11,185,112656,205352,11.10,29,11.09,1272,11.08,1239,11.07,797,11.06,1654,11.11,532,11.12,1122,11.13,411,11.14,285,11.15,295,1
2017-1-19 14:03:33,11.10,73,112729,81024,11.09,1272,11.08,1239,11.07,797,11.06,1654,11.05,1523,11.10,312,11.11,406,11.12,1122,11.13,411,11.14,285,-1
2017-1-19 14:03:36,11.09,114,112843,126528,11.09,1257,11.08,1258,11.07,797,11.06,1654,11.05,1523,11.10,309,11.11,406,11.12,1129,11.13,411,11.14,285,-1
2017-1-19 14:03:39,11.10,90,112933,99896,11.09,1263,11.08,1258,11.07,797,11.06,1654,11.05,1523,11.10,225,11.11,406,11.12,1129,11.13,411,11.14,285,1
2017-1-19 14:03:42,11.09,126,113059,139736,11.09,1137,11.08,1258,11.07,797,11.06,1654,11.05,1523,11.10,258,11.11,406,11.12,1129,11.13,411,11.14,285,-1
2017-1-19 14:03:48,11.09,20,113079,22176,11.09,1132,11.08,1258,11.07,831,11.06,1654,11.05,1523,11.10,268,11.11,406,11.12,1129,11.13,403,11.14,285,-1
2017-1-19 14:03:51,11.10,1,113080,1112,11.09,1232,11.08,1258,11.07,831,11.06,1654,11.05,1523,11.10,267,11.11,406,11.12,1129,11.13,403,11.14,285,1
2017-1-19 14:03:57,11.10,100,113180,111000,11.09,1232,11.08,1258,11.07,900,11.06,1654,11.05,1523,11.10,175,11.11,406,11.12,1119,11.13,403,11.14,285,1
2017-1-19 14:04:00,11.10,202,113382,224032,11.09,1040,11.08,1258,11.07,900,11.06,1654,11.05,1523,11.10,165,11.11,406,11.12,1119,11.13,403,11.14,285,1
2017-1-19 14:04:03,11.09,17,113399,18848,11.09,1043,11.08,1258,11.07,900,11.06,1654,11.05,1531,11.10,165,11.11,406,11.12,1119,11.13,403,11.14,285,-1
2017-1-19 14:04:12,11.09,12,113411,13312,11.09,1061,11.08,1258,11.07,900,11.06,1654,11.05,1531,11.10,275,11.11,406,11.12,1119,11.13,403,11.14,230,-1
2017-1-19 14:04:15,11.09,6,113417,6648,11.09,1081,11.08,1258,11.07,900,11.06,1659,11.05,1531,11.10,275,11.11,406,11.12,977,11.13,403,11.14,230,-1
2017-1-19 14:04:18,11.10,55,113472,61048,11.09,1078,11.08,1258,11.07,900,11.06,1659,11.05,1531,11.10,223,11.11,406,11.12,977,11.13,403,11.14,230,1
2017-1-19 14:04:21,11.10,20,113492,22200,11.09,1080,11.08,1258,11.07,900,11.06,1659,11.05,1531,11.10,203,11.11,406,11.12,977,11.13,403,11.14,230,1
2017-1-19 14:04:24,11.10,52,113544,57720,11.09,1080,11.08,1258,11.07,900,11.06,1659,11.05,1531,11.10,161,11.11,442,11.12,982,11.13,323,11.14,230,1
2017-1-19 14:04:33,11.09,4,113548,4440,11.09,1109,11.08,1240,11.07,900,11.06,1659,11.05,1567,11.10,75,11.11,442,11.12,982,11.13,323,11.14,230,-1
2017-1-19 14:04:36,11.10,21,113569,23304,11.09,1154,11.08,1240,11.07,900,11.06,1659,11.05,1567,11.10,31,11.11,442,11.12,982,11.13,323,11.14,230,1
2017-1-19 14:04:39,11.09,96,113665,106464,11.09,1113,11.08,1240,11.07,905,11.06,1659,11.05,1567,11.10,34,11.11,442,11.12,982,11.13,323,11.14,230,-1
2017-1-19 14:04:42,11.10,34,113699,37744,11.10,95,11.09,1113,11.08,1229,11.07,905,11.06,1659,11.11,442,11.12,991,11.13,323,11.14,230,11.15,300,1
2017-1-19 14:04:45,11.10,42,113741,47600,11.10,57,11.09,1117,11.08,1229,11.07,905,11.06,1659,11.11,442,11.12,991,11.13,322,11.14,230,11.15,300,-1
2017-1-19 14:04:48,11.10,8,113749,8880,11.10,49,11.09,1117,11.08,1234,11.07,905,11.06,1659,11.11,442,11.12,991,11.13,322,11.14,230,11.15,300,-1
2017-1-19 14:04:51,11.10,20,113769,22200,11.10,36,11.09,1117,11.08,1234,11.07,905,11.06,1659,11.11,442,11.12,991,11.13,322,11.14,230,11.15,300,-1
2017-1-19 14:04:54,11.10,37,113806,40088,11.09,1117,11.08,1264,11.07,905,11.06,1660,11.05,1659,11.10,23,11.11,442,11.12,991,11.13,322,11.14,230,-1
2017-1-19 14:04:57,11.10,10,113816,11104,11.09,1117,11.08,1290,11.07,905,11.06,1682,11.05,1659,11.10,663,11.11,442,11.12,991,11.13,322,11.14,230,1
2017-1-19 14:05:00,11.10,37,113853,41064,11.09,1099,11.08,1260,11.07,910,11.06,1682,11.05,1659,11.10,700,11.11,442,11.12,991,11.13,322,11.14,230,1
2017-1-19 14:05:03,11.10,26,113879,28856,11.09,1099,11.08,1234,11.07,910,11.06,1682,11.05,1659,11.10,674,11.11,442,11.12,991,11.13,322,11.14,230,1
2017-1-19 14:05:06,11.10,9,113888,9992,11.09,1094,11.08,1234,11.07,910,11.06,1682,11.05,1659,11.10,701,11.11,442,11.12,991,11.13,322,11.14,230,1
2017-1-19 14:05:12,11.10,310,114198,344096,11.09,1100,11.08,1234,11.07,913,11.06,1729,11.05,1659,11.10,427,11.11,454,11.12,991,11.13,322,11.14,230,1
2017-1-19 14:05:15,11.10,1,114199,1112,11.09,1213,11.08,1234,11.07,1002,11.06,1729,11.05,1659,11.10,426,11.11,454,11.12,991,11.13,322,11.14,230,1
2017-1-19 14:05:18,11.10,9,114208,9992,11.09,1213,11.08,1234,11.07,1002,11.06,1729,11.05,1659,11.10,417,11.11,454,11.12,991,11.13,338,11.14,230,1
2017-1-19 14:05:27,11.10,540,114748,600344,11.10,43,11.09,1151,11.08,1263,11.07,1002,11.06,1729,11.11,454,11.12,1003,11.13,338,11.14,230,11.15,300,1
2017-1-19 14:05:30,11.10,6,114754,6656,11.10,49,11.09,1244,11.08,1263,11.07,1002,11.06,1729,11.11,454,11.12,1003,11.13,338,11.14,230,11.15,300,-1
2017-1-19 14:05:36,11.10,18,114772,19984,11.10,41,11.09,1274,11.08,1263,11.07,1002,11.06,1719,11.11,454,11.12,1003,11.13,338,11.14,230,11.15,300,-1
2017-1-19 14:05:39,11.10,14,114786,15536,11.10,323,11.09,1274,11.08,1263,11.07,1002,11.06,1719,11.11,454,11.12,1003,11.13,338,11.14,230,11.15,300,-1
2017-1-19 14:05:42,11.10,5,114791,5552,11.10,327,11.09,1274,11.08,1267,11.07,1002,11.06,1719,11.11,454,11.12,1003,11.13,338,11.14,230,11.15,300,-1
2017-1-19 14:05:54,11.10,62,114853,68832,11.10,806,11.09,1269,11.08,1196,11.07,997,11.06,1719,11.11,449,11.12,1003,11.13,338,11.14,220,11.15,320,-1
2017-1-19 14:05:57,11.10,5,114858,5552,11.10,801,11.09,1269,11.08,1196,11.07,997,11.06,1719,11.11,449,11.12,1003,11.13,338,11.14,220,11.15,320,-1
2017-1-19 14:06:00,11.10,4,114862,4440,11.10,798,11.09,1266,11.08,1196,11.07,997,11.06,1724,11.11,449,11.12,1003,11.13,338,11.14,220,11.15,320,-1
2017-1-19 14:06:03,11.10,15,114877,16648,11.10,786,11.09,1264,11.08,1196,11.07,997,11.06,1679,11.11,449,11.12,1003,11.13,338,11.14,220,11.15,320,-1
2017-1-19 14:06:06,11.10,10,114887,11104,11.10,806,11.09,1264,11.08,1196,11.07,997,11.06,1679,11.11,449,11.12,1002,11.13,338,11.14,220,11.15,320,-1
2017-1-19 14:06:12,11.10,113,115000,125528,11.10,805,11.09,1312,11.08,1196,11.07,997,11.06,1705,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,320,-1
2017-1-19 14:06:15,11.10,8,115008,8880,11.10,813,11.09,1260,11.08,1196,11.07,997,11.06,1705,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,320,-1
2017-1-19 14:06:18,11.10,10,115018,11096,11.10,803,11.09,1260,11.08,1196,11.07,997,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,320,-1
2017-1-19 14:06:24,11.10,1,115019,1112,11.10,834,11.09,1280,11.08,1196,11.07,997,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,320,-1
2017-1-19 14:06:27,11.10,10,115029,11104,11.10,834,11.09,1280,11.08,1196,11.07,997,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,320,-1
2017-1-19 14:06:30,11.10,20,115049,22200,11.10,824,11.09,1280,11.08,1201,11.07,997,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,342,-1
2017-1-19 14:06:33,11.10,200,115249,222000,11.10,636,11.09,1279,11.08,1201,11.07,997,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,342,-1
2017-1-19 14:06:39,11.10,9,115258,9984,11.10,629,11.09,1297,11.08,1228,11.07,1019,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,342,-1
2017-1-19 14:06:42,11.10,16,115274,17760,11.10,613,11.09,1307,11.08,1228,11.07,1019,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,342,-1
2017-1-19 14:06:45,11.10,51,115325,56616,11.10,574,11.09,1307,11.08,1228,11.07,1019,11.06,1683,11.11,249,11.12,1002,11.13,338,11.14,184,11.15,342,-1
2017-1-19 14:06:51,11.11,4,115329,4440,11.10,626,11.09,1307,11.08,1228,11.07,1019,11.06,1671,11.11,243,11.12,1002,11.13,338,11.14,184,11.15,350,1
2017-1-19 14:06:57,11.11,12,115341,13328,11.10,627,11.09,1307,11.08,1226,11.07,1019,11.06,1676,11.11,231,11.12,1002,11.13,338,11.14,184,11.15,350,1
2017-1-19 14:07:03,11.10,34,115375,37744,11.10,649,11.09,1307,11.08,1226,11.07,1019,11.06,1676,11.11,263,11.12,1002,11.13,338,11.14,184,11.15,350,-1
2017-1-19 14:07:09,11.11,34,115409,37776,11.10,658,11.09,1307,11.08,1226,11.07,1019,11.06,1676,11.11,229,11.12,1002,11.13,338,11.14,184,11.15,350,1
2017-1-19 14:07:18,11.11,2,115411,2216,11.10,642,11.09,1307,11.08,1236,11.07,1019,11.06,1676,11.11,236,11.12,1002,11.13,338,11.14,184,11.15,345,1
2017-1-19 14:07:21,11.11,26,115437,28888,11.10,642,11.09,1307,11.08,1236,11.07,1019,11.06,1676,11.11,210,11.12,1002,11.13,338,11.14,184,11.15,345,1
2017-1-19 14:07:27,11.10,21,115458,23320,11.10,631,11.09,1307,11.08,1236,11.07,1019,11.06,1676,11.11,200,11.12,48,11.13,338,11.14,184,11.15,345,-1
2017-1-19 14:07:30,11.11,124,115582,137768,11.10,635,11.09,1307,11.08,1236,11.07,1019,11.06,1681,11.11,76,11.12,48,11.13,338,11.14,184,11.15,345,1
2017-1-19 14:07:33,11.10,694,116276,770352,11.09,1307,11.08,1236,11.07,1019,11.06,1681,11.05,1562,11.10,285,11.11,81,11.12,52,11.13,338,11.14,184,-1
2017-1-19 14:07:36,11.10,38,116314,42176,11.09,1307,11.08,1236,11.07,1019,11.06,1681,11.05,1562,11.10,247,11.11,81,11.12,52,11.13,338,11.14,184,1
2017-1-19 14:07:39,11.10,30,116344,33304,11.09,1307,11.08,1236,11.07,1019,11.06,1681,11.05,1562,11.10,217,11.11,81,11.12,52,11.13,308,11.14,184,1
2017-1-19 14:07:42,11.10,5,116349,5552,11.09,1322,11.08,1236,11.07,1019,11.06,1681,11.05,1562,11.10,312,11.11,81,11.12,60,11.13,308,11.14,184,1
2017-1-19 14:07:45,11.10,253,116602,280824,11.09,1322,11.08,1236,11.07,1019,11.06,1681,11.05,1562,11.10,59,11.11,148,11.12,60,11.13,311,11.14,184,1
2017-1-19 14:07:48,11.09,78,116680,86544,11.09,1281,11.08,1236,11.07,1019,11.06,1681,11.05,1562,11.10,42,11.11,148,11.12,60,11.13,311,11.14,184,-1
2017-1-19 14:07:54,11.12,199,116879,220304,11.11,0,11.10,158,11.09,1281,11.08,1236,11.07,1019,11.12,54,11.13,311,11.14,261,11.15,350,11.16,196,1
2017-1-19 14:07:57,11.10,37,116916,41072,11.10,286,11.09,1281,11.08,1236,11.07,1019,11.06,1681,11.12,54,11.13,311,11.14,261,11.15,350,11.16,196,-1
2017-1-19 14:08:03,11.11,46,116962,51104,11.11,1,11.10,426,11.09,1286,11.08,1236,11.07,1019,11.12,54,11.13,311,11.14,261,11.15,350,11.16,196,1
2017-1-19 14:08:06,11.12,6,116968,6672,11.11,1,11.10,646,11.09,1286,11.08,1236,11.07,1019,11.12,48,11.13,311,11.14,261,11.15,350,11.16,196,1
2017-1-19 14:08:15,11.11,5,116973,5552,11.11,63,11.10,912,11.09,1285,11.08,1236,11.07,1024,11.12,48,11.13,311,11.14,261,11.15,350,11.16,196,-1
2017-1-19 14:08:21,11.12,24,116997,26680,11.11,200,11.10,944,11.09,1285,11.08,1236,11.07,1019,11.12,55,11.13,311,11.14,261,11.15,350,11.16,196,1
2017-1-19 14:08:24,11.11,23,117020,25552,11.11,177,11.10,943,11.09,1316,11.08,1236,11.07,1019,11.12,55,11.13,311,11.14,261,11.15,350,11.16,196,-1
2017-1-19 14:08:27,11.12,3,117023,3336,11.11,187,11.10,953,11.09,1316,11.08,1231,11.07,1019,11.12,52,11.13,311,11.14,261,11.15,350,11.16,206,1
2017-1-19 14:08:30,11.12,41,117064,45592,11.11,237,11.10,753,11.09,1316,11.08,1231,11.07,1019,11.12,160,11.13,311,11.14,261,11.15,350,11.16,206,1
2017-1-19 14:08:33,11.12,7,117071,7784,11.11,242,11.10,753,11.09,1325,11.08,1231,11.07,1019,11.12,153,11.13,311,11.14,261,11.15,350,11.16,206,1
2017-1-19 14:08:36,11.12,27,117098,30024,11.11,242,11.10,823,11.09,1325,11.08,1231,11.07,1019,11.12,126,11.13,311,11.14,261,11.15,350,11.16,206,1
2017-1-19 14:08:39,11.12,126,117224,140112,11.12,346,11.11,262,11.10,1833,11.09,1325,11.08,1231,11.13,311,11.14,261,11.15,330,11.16,206,11.17,337,1
2017-1-19 14:08:42,11.12,9,117233,10008,11.12,337,11.11,262,11.10,1847,11.09,1337,11.08,1231,11.13,311,11.14,261,11.15,330,11.16,202,11.17,337,-1
2017-1-19 14:08:48,11.13,290,117523,322768,11.12,357,11.11,262,11.10,1929,11.09,1337,11.08,1231,11.13,11,11.14,261,11.15,330,11.16,202,11.17,337,1
2017-1-19 14:08:51,11.12,20,117543,22240,11.12,357,11.11,262,11.10,1935,11.09,1329,11.08,1231,11.13,11,11.14,261,11.15,330,11.16,202,11.17,337,-1
2017-1-19 14:08:54,11.13,11,117554,12536,11.13,307,11.12,357,11.11,262,11.10,1935,11.09,1329,11.14,261,11.15,330,11.16,202,11.17,337,11.18,1208,1
2017-1-19 14:09:06,11.14,12,117566,13368,11.13,332,11.12,20,11.11,278,11.10,1864,11.09,724,11.14,249,11.15,330,11.16,202,11.17,337,11.18,1208,1
2017-1-19 14:09:09,11.14,172,117738,191608,11.14,144,11.13,332,11.12,20,11.11,278,11.10,1876,11.15,330,11.16,202,11.17,337,11.18,1208,11.19,725,1
2017-1-19 14:09:18,11.14,9,117747,10024,11.14,142,11.13,432,11.12,20,11.11,288,11.10,1876,11.15,330,11.16,192,11.17,337,11.18,1208,11.19,725,-1
2017-1-19 14:09:27,11.15,50,117797,55752,11.14,23,11.13,422,11.12,20,11.11,318,11.10,1882,11.15,269,11.16,92,11.17,353,11.18,1146,11.19,725,1
2017-1-19 14:09:33,11.15,10,117807,11144,11.14,23,11.13,422,11.12,20,11.11,320,11.10,1845,11.15,254,11.16,102,11.17,362,11.18,1146,11.19,725,1
2017-1-19 14:09:36,11.14,5,117812,5576,11.14,26,11.13,422,11.12,20,11.11,320,11.10,1845,11.15,250,11.16,102,11.17,362,11.18,1146,11.19,725,-1
2017-1-19 14:09:39,11.15,135,117947,150528,11.14,70,11.13,422,11.12,20,11.11,443,11.10,1845,11.15,115,11.16,102,11.17,366,11.18,1146,11.19,725,1
2017-1-19 14:09:48,11.15,11,117958,12264,11.14,91,11.13,422,11.12,20,11.11,443,11.10,1847,11.15,83,11.16,102,11.17,366,11.18,1156,11.19,720,1
2017-1-19 14:09:51,11.15,10,117968,11152,11.14,91,11.13,422,11.12,20,11.11,449,11.10,1867,11.15,73,11.16,102,11.17,340,11.18,1156,11.19,720,1
2017-1-19 14:10:03,11.14,48,118016,53512,11.14,71,11.13,422,11.12,25,11.11,444,11.10,1860,11.15,43,11.16,126,11.17,431,11.18,1146,11.19,720,-1
2017-1-19 14:10:15,11.15,4,118020,4456,11.14,94,11.13,421,11.12,25,11.11,473,11.10,1905,11.15,68,11.16,226,11.17,426,11.18,1146,11.19,720,1
2017-1-19 14:10:18,11.15,20,118040,22296,11.14,84,11.13,421,11.12,25,11.11,473,11.10,1890,11.15,103,11.16,226,11.17,426,11.18,1143,11.19,720,1
2017-1-19 14:10:21,11.15,9,118049,10032,11.14,84,11.13,421,11.12,35,11.11,473,11.10,1890,11.15,98,11.16,326,11.17,431,11.18,1135,11.19,720,1
2017-1-19 14:10:24,11.15,5,118054,5576,11.14,84,11.13,421,11.12,35,11.11,473,11.10,1890,11.15,117,11.16,326,11.17,431,11.18,1135,11.19,720,1
2017-1-19 14:10:30,11.14,33,118087,36760,11.14,60,11.13,421,11.12,35,11.11,473,11.10,1889,11.15,125,11.16,310,11.17,431,11.18,1135,11.19,720,-1
2017-1-19 14:10:33,11.14,130,118217,144920,11.14,30,11.13,421,11.12,35,11.11,463,11.10,889,11.15,51,11.16,310,11.17,550,11.18,1139,11.19,720,-1
2017-1-19 14:10:39,11.15,27,118244,30112,11.14,16,11.13,421,11.12,35,11.11,463,11.10,889,11.15,24,11.16,313,11.17,570,11.18,1139,11.19,720,1
2017-1-19 14:10:42,11.15,18,118262,20064,11.14,51,11.13,421,11.12,35,11.11,463,11.10,869,11.15,11,11.16,313,11.17,570,11.18,1139,11.19,720,1
2017-1-19 14:10:48,11.15,44,118306,49040,11.14,25,11.13,421,11.12,35,11.11,443,11.10,850,11.15,4,11.16,311,11.17,570,11.18,1139,11.19,720,1
2017-1-19 14:10:57,11.15,34,118340,37904,11.14,45,11.13,421,11.12,35,11.11,346,11.10,844,11.15,75,11.16,365,11.17,570,11.18,1159,11.19,720,1
2017-1-19 14:11:00,11.15,23,118363,25648,11.14,63,11.13,421,11.12,35,11.11,346,11.10,844,11.15,122,11.16,365,11.17,570,11.18,1159,11.19,720,1
2017-1-19 14:11:03,11.15,21,118384,23400,11.14,48,11.13,421,11.12,35,11.11,346,11.10,844,11.15,132,11.16,368,11.17,570,11.18,1159,11.19,720,1
2017-1-19 14:11:09,11.15,20,118404,22296,11.14,91,11.13,421,11.12,35,11.11,346,11.10,832,11.15,212,11.16,376,11.17,570,11.18,1159,11.19,720,1
2017-1-19 14:11:15,11.15,9,118413,10040,11.14,111,11.13,421,11.12,35,11.11,346,11.10,878,11.15,208,11.16,376,11.17,570,11.18,1159,11.19,720,1
2017-1-19 14:11:24,11.14,18,118431,20048,11.14,113,11.13,407,11.12,35,11.11,362,11.10,878,11.15,208,11.16,370,11.17,580,11.18,1159,11.19,720,-1
2017-1-19 14:11:27,11.15,15,118446,16728,11.14,113,11.13,446,11.12,135,11.11,362,11.10,883,11.15,193,11.16,370,11.17,580,11.18,1159,11.19,720,1
2017-1-19 14:11:30,11.15,118,118564,131456,11.13,446,11.12,185,11.11,362,11.10,883,11.09,726,11.15,188,11.16,370,11.17,600,11.18,1159,11.19,720,1
2017-1-19 14:11:42,11.15,14,118578,15608,11.14,5,11.13,453,11.12,185,11.11,356,11.10,878,11.15,272,11.16,415,11.17,600,11.18,1159,11.19,720,1
2017-1-19 14:12:00,11.14,33,118611,36760,11.13,519,11.12,185,11.11,416,11.10,917,11.09,717,11.14,7,11.15,324,11.16,415,11.17,621,11.18,1179,-1
2017-1-19 14:12:15,11.14,60,118671,66848,11.13,519,11.12,185,11.11,416,11.10,917,11.09,717,11.14,250,11.15,374,11.16,517,11.17,613,11.18,1179,1
2017-1-19 14:12:21,11.14,19,118690,21160,11.13,520,11.12,185,11.11,424,11.10,920,11.09,717,11.14,231,11.15,394,11.16,517,11.17,613,11.18,1179,1
2017-1-19 14:12:27,11.14,9,118699,10024,11.13,520,11.12,185,11.11,424,11.10,925,11.09,717,11.14,222,11.15,394,11.16,567,11.17,656,11.18,1179,1
2017-1-19 14:12:39,11.13,16,118715,17824,11.13,491,11.12,175,11.11,424,11.10,845,11.09,717,11.14,217,11.15,434,11.16,573,11.17,681,11.18,1179,-1
2017-1-19 14:12:51,11.14,8,118723,8912,11.13,491,11.12,175,11.11,432,11.10,895,11.09,717,11.14,231,11.15,450,11.16,573,11.17,681,11.18,1179,1
2017-1-19 14:12:54,11.13,5,118728,5568,11.13,490,11.12,175,11.11,537,11.10,897,11.09,717,11.14,231,11.15,458,11.16,577,11.17,681,11.18,1179,-1
2017-1-19 14:12:57,11.14,7,118735,7800,11.13,490,11.12,175,11.11,537,11.10,897,11.09,717,11.14,210,11.15,458,11.16,577,11.17,681,11.18,1179,1
2017-1-19 14:13:06,11.13,23,118758,25600,11.13,176,11.12,175,11.11,537,11.10,897,11.09,712,11.14,210,11.15,458,11.16,577,11.17,681,11.18,1179,-1
2017-1-19 14:13:09,11.14,21,118779,23392,11.13,174,11.12,175,11.11,617,11.10,897,11.09,712,11.14,191,11.15,458,11.16,577,11.17,681,11.18,1179,1
2017-1-19 14:13:12,11.13,17,118796,18920,11.13,157,11.12,175,11.11,617,11.10,897,11.09,712,11.14,191,11.15,458,11.16,577,11.17,681,11.18,1179,-1
2017-1-19 14:13:21,11.13,1,118797,1112,11.13,178,11.12,175,11.11,617,11.10,926,11.09,710,11.14,206,11.15,503,11.16,577,11.17,681,11.18,1179,-1
2017-1-19 14:13:27,11.13,100,118897,111296,11.13,78,11.12,175,11.11,617,11.10,908,11.09,710,11.14,206,11.15,503,11.16,577,11.17,681,11.18,1179,-1
2017-1-19 14:13:30,11.13,35,118932,38960,11.13,68,11.12,175,11.11,617,11.10,908,11.09,744,11.14,201,11.15,503,11.16,577,11.17,671,11.18,1179,-1
2017-1-19 14:13:39,11.13,35,118967,38960,11.13,33,11.12,175,11.11,617,11.10,908,11.09,736,11.14,231,11.15,518,11.16,577,11.17,671,11.18,1179,-1
2017-1-19 14:13:42,11.14,50,119017,55696,11.13,38,11.12,175,11.11,617,11.10,908,11.09,736,11.14,265,11.15,518,11.16,577,11.17,771,11.18,1179,1
2017-1-19 14:13:45,11.13,35,119052,38960,11.13,3,11.12,185,11.11,617,11.10,968,11.09,746,11.14,265,11.15,518,11.16,577,11.17,781,11.18,1179,-1
2017-1-19 14:13:48,11.14,2,119054,2224,11.13,3,11.12,185,11.11,617,11.10,968,11.09,746,11.14,263,11.15,518,11.16,577,11.17,781,11.18,1179,1
2017-1-19 14:13:54,11.14,1,119055,1112,11.13,13,11.12,185,11.11,617,11.10,968,11.09,746,11.14,254,11.15,487,11.16,577,11.17,861,11.18,1179,1
2017-1-19 14:14:09,11.13,8,119063,8904,11.13,6,11.12,185,11.11,617,11.10,930,11.09,746,11.14,267,11.15,467,11.16,577,11.17,861,11.18,1179,-1
2017-1-19 14:14:21,11.14,50,119113,55704,11.13,14,11.12,185,11.11,617,11.10,930,11.09,746,11.14,217,11.15,467,11.16,577,11.17,911,11.18,1185,1
2017-1-19 14:14:24,11.13,5,119118,5568,11.13,109,11.12,185,11.11,617,11.10,930,11.09,746,11.14,217,11.15,467,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:14:42,11.13,4,119122,4448,11.13,241,11.12,185,11.11,617,11.10,930,11.09,744,11.14,223,11.15,588,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:14:51,11.13,33,119155,36728,11.13,317,11.12,180,11.11,617,11.10,930,11.09,744,11.14,282,11.15,588,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:15:00,11.13,49,119204,54536,11.13,268,11.12,180,11.11,617,11.10,930,11.09,744,11.14,270,11.15,588,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:15:03,11.14,53,119257,59040,11.13,268,11.12,180,11.11,617,11.10,930,11.09,744,11.14,217,11.15,588,11.16,577,11.17,911,11.18,1185,1
2017-1-19 14:15:12,11.14,2,119259,2232,11.13,287,11.12,180,11.11,615,11.10,938,11.09,744,11.14,207,11.15,598,11.16,577,11.17,911,11.18,1185,1
2017-1-19 14:15:15,11.13,96,119355,106848,11.13,191,11.12,180,11.11,615,11.10,938,11.09,744,11.14,207,11.15,598,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:15:24,11.13,31,119386,34504,11.13,160,11.12,180,11.11,615,11.10,938,11.09,744,11.14,227,11.15,598,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:15:27,11.13,20,119406,22256,11.13,140,11.12,180,11.11,649,11.10,938,11.09,744,11.14,241,11.15,598,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:15:30,11.13,13,119419,14472,11.13,127,11.12,180,11.11,649,11.10,928,11.09,744,11.14,241,11.15,598,11.16,577,11.17,911,11.18,1185,-1
2017-1-19 14:15:42,11.13,3,119422,3336,11.13,124,11.12,185,11.11,649,11.10,928,11.09,744,11.14,294,11.15,601,11.16,577,11.17,897,11.18,1215,-1
2017-1-19 14:15:45,11.13,15,119437,16696,11.13,110,11.12,185,11.11,649,11.10,928,11.09,744,11.14,293,11.15,601,11.16,577,11.17,897,11.18,1215,-1
2017-1-19 14:16:03,11.13,207,119644,230592,11.13,98,11.12,194,11.11,661,11.10,930,11.09,744,11.14,112,11.15,637,11.16,577,11.17,897,11.18,1215,-1
2017-1-19 14:16:09,11.13,6,119650,6672,11.13,92,11.12,194,11.11,661,11.10,930,11.09,714,11.14,92,11.15,637,11.16,577,11.17,897,11.18,1215,-1
2017-1-19 14:16:12,11.13,9,119659,10024,11.13,83,11.12,194,11.11,661,11.10,930,11.09,714,11.14,92,11.15,637,11.16,577,11.17,897,11.18,1215,-1
2017-1-19 14:16:18,11.13,83,119742,92376,11.12,194,11.11,661,11.10,930,11.09,714,11.08,1298,11.13,241,11.14,256,11.15,637,11.16,577,11.17,897,-1
2017-1-19 14:16:30,11.13,1,119743,1112,11.12,195,11.11,661,11.10,930,11.09,714,11.08,1298,11.13,352,11.14,256,11.15,637,11.16,577,11.17,897,1
2017-1-19 14:16:36,11.12,20,119763,22240,11.12,176,11.11,671,11.10,930,11.09,714,11.08,1298,11.13,546,11.14,261,11.15,637,11.16,577,11.17,897,-1
2017-1-19 14:16:42,11.12,7,119770,7784,11.12,179,11.11,608,11.10,928,11.09,714,11.08,1298,11.13,546,11.14,261,11.15,647,11.16,577,11.17,897,-1
